id;name;entity_id;parent_id;has_instances;init_state_id;short_name;agregate;base_class_id;target_class_id;criteria_id;data_size;data_precision;min_value;max_value;default_value;autonomous;is_collection;modified;pad_style;pad_char;pad_length;interface;kernel;param_group;tag;validator_id;input_mask;trigger_id;storage_group;init_method_id;lob_storage_group;temp_type;has_type;key_attr;data_precision_min;properties;ods_validfrom;ods_opc;ods_sequenceid
ACC_NAT_REF;Ссылка на учетный счет в общем покрытии;TYPE;;1;;1E+14;REFERENCE;REFERENCE;PL_US;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;CORE;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
ACC_NEED_FOR_FNS;АС ФНС. Счета подлежащие передаче;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,22357E+12;;;;Z#ACC_NEED_FOR_FNS#INTERFACE.CLASS#ACC_NEED_FOR_FNS;0;AS_FNS;;;;;SMALL;;;;0;;;|Weight 19720|;1,476E+12;U;3,5215E+15
ACC_NO_ACCEP_REF;"Ссылка на ""Счета по соглашениям на безакцептное списание""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_NO_ACCEPT;;;;;;;0;0;1,50497E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,51167E+12;U;7,4916E+15
ACC_NO_ACCEPT;Счета по соглашениям на безакцептное списание;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,44241E+12;;;;Z#ACC_NO_ACCEPT#INTERFACE.CLASS#ACC_NO_ACCEPT;0;;;;;;SMALL;;;;0;;;|Weight 464313|;1,48447E+12;U;5,3452E+15
ACC_NOACCEPT_ARR;"Массив ""Счета по соглашениям на безакцептное списание""";TYPE;;0;;1E+23;;COLLECTION;ACC_NO_ACCEPT;;;;;;;0;0;1,43222E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,44029E+12;U;2,36201E+14
ACC_NOSTRO;Счета НОСТРО;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,19274E+12;;;;Z#ACC_NOSTRO#INTERFACE.CLASS#ACC_NOSTRO;0;TRC;;;;;SMALL;;;;0;;;|Weight 145|;1,48447E+12;U;5,3452E+15
ACC_NOSTRO_REF;"Ссылка на ""Счета НОСТРО""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_NOSTRO;;;;;;;0;0;1,2932E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_OP_CL_TUNING;ОП Количество открытых и закрытых счетов;TYPE;REPS_TUNING;0;;1,00001E+19;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,40345E+12;;;;Z#ACC_OP_CL_TUNING#INTERFACE.CLASS#ACC_OP_CL_TUNING;0;;;;;;SMALL;;;;0;;;;1,40755E+12;U;
ACC_OPER;Операции по счету;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;8,83613E+11;;;;Z#ACC_OPER#INTERFACE.CLASS#ACC_OPER;0;;CORE;;;;SMALL;;;;0;;;|Weight 25|;1,476E+12;U;3,5215E+15
ACC_OPER_ACCESS;Операции для проверки доступа к счетам;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,43151E+12;;;;Z#ACC_OPER_ACCESS#INTERFACE.CLASS#ACC_OPER_ACCESS;0;;;;;;SMALL;;;;0;;;|Weight 27|;1,476E+12;U;3,5215E+15
ACC_OPER_REF;"Ссылка на ""Операции по счету""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_OPER;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
ACC_OR_OPEN;Счет или открыть счет;TYPE;;0;;1E+14;VARIANT;STRUCTURE;;;;;;;;0;0;9,20219E+11;;;;Z#ACC_OR_OPEN#INTERFACE.CLASS#ACC_OR_OPEN;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_OUTER;ФПД Счет внешнего плана счетов;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;9,3074E+11;;;;Z#ACC_OUTER#INTERFACE.CLASS#ACC_OUTER;0;;X#IFS#;;;;SMALL;;;;0;;;|Weight 39|;1,476E+12;U;3,5215E+15
ACC_OUTER_ARR;"Массив ""ФПД Счет внешнего плана счетов""";TYPE;;0;;1E+23;;COLLECTION;ACC_OUTER;;;;;;;0;0;;;;;NUMBER;0;;X;;;;;;;;0;;;;-2,20899E+12;I;
ACC_OUTER_REF;"Ссылка на ""ФПД Счет внешнего плана счетов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_OUTER;;;;;;;0;0;;;;;NUMBER;0;;X;;;;;;;;0;;;;-2,20899E+12;I;
ACC_PATT_FOR_PRO;Настройка счетов для автопроводки;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,3523E+12;;;;Z#ACC_PATT_FOR_PRO#INTERFACE.CLASS#ACC_PATT_FOR_PRO;0;;;;;;SMALL;;;;0;;;|Weight 808|;1,476E+12;U;3,5215E+15
ACC_PATTE_ARR;"Массив ""Шаблоны счетов""";TYPE;;0;;1E+23;;COLLECTION;ACC_PATTERN;;;;;;;0;0;1,04922E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_PATTERN;ОП Шаблоны счетов;TYPE;;1;;1,001E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,06604E+12;;;;Z#ACC_PATTERN#INTERFACE.CLASS#ACC_PATTERN;0;REPS;;;;;SMALL;;;;0;;;|Weight 708533|;1,48447E+12;U;5,3452E+15
ACC_PATTERN_REF;"Ссылка на ""ОП Шаблоны счетов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_PATTERN;;;;;;;0;0;1,05965E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_PROD;Продукт по счету;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;9,28527E+11;;;;Z#ACC_PROD#INTERFACE.CLASS#ACC_PROD;0;;;;;;SMALL;;;;0;;;|Weight 47915847|;1,48447E+12;U;5,3452E+15
ACC_PROD_ARR;"Массив ""Продукт по счету""";TYPE;;0;;1E+23;;COLLECTION;ACC_PROD;;;;;;;0;0;9,28527E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_PROD_REQ;Связь счета деб/кр с продуктом и реквизитом;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;9,40955E+11;;;;Z#ACC_PROD_REQ#INTERFACE.CLASS#ACC_PROD_REQ;0;;;;;;SMALL;;;;0;;;|Weight 100612127|;1,48447E+12;U;5,3452E+15
ACC_PROD_REQ_REF;"Ссылка на ""Связь счета деб/кр с продуктом и реквизитом""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_PROD_REQ;;;;;;;0;0;1,04681E+12;;;;NUMBER;0;;NU;;;;;;;;0;;;;-2,20899E+12;I;
ACC_PRODUCT;Отношение к продукту;TYPE;;1;;1,1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,08905E+12;;;;Z#ACC_PRODUCT#INTERFACE.CLASS#ACC_PRODUCT;0;;CORE;;;;SMALL;;;;0;;;|Weight 117|;1,476E+12;U;3,5215E+15
ACC_PRODUCT_REF;"Ссылка на ""Отношение счета к продукту""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_PRODUCT;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
ACC_RECONT;Счета для переоценки;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,16697E+12;;;;Z#ACC_RECONT#INTERFACE.CLASS#ACC_RECONT;0;;;;;;SMALL;;;;0;;;|Weight 3588|;1,476E+12;U;3,5215E+15
ACC_RECONT_ARR;"Массив ""Счета для переоценки""";TYPE;;0;;1E+23;;COLLECTION;ACC_RECONT;;;;;;;0;0;1,1669E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_REESTR_D_REF;"Ссылка на ""Документы на реестровых счетах""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_REESTR_DOCS;;;;;;;0;0;1,44621E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,46509E+12;U;5,24016E+13
ACC_REESTR_DOCS;Документы на реестровых счетах;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,45701E+12;;;;Z#ACC_REESTR_DOCS#INTERFACE.CLASS#ACC_REESTR_DOCS;0;;;;;;SMALL;;;;0;;;|Weight 31234|;1,48447E+12;U;5,3452E+15
ACC_REF_ARR;"Массив ""Ссылка на ""Финансовые счета""""";TYPE;;0;;1E+23;;COLLECTION;AC_FIN_REF;;;;;;;0;1;8,83613E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_REP_OVER;Документы РЦ со счетов ЛОРО для отчета (ГРЦ);TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,47222E+12;;;;Z#ACC_REP_OVER#INTERFACE.CLASS#ACC_REP_OVER;0;;;;;;SMALL;;;;0;;;;1,47295E+12;U;2,5524E+15
ACC_RKO_ARR;"Массив ""Расчет лимита овердрафтного кредита. Счета РКО""";TYPE;;0;;1E+23;;COLLECTION;ACC_RKO_STR;;;;;;;0;0;1,40682E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,42147E+12;U;3,381E+14
ACC_RKO_ARR_OVER;"Массив ""Расчет лимита овердрафтного кредита. Счета РКО овердрафтов""";TYPE;;0;;1E+23;;COLLECTION;ACC_RKO_STR_OVER;;;;;;;0;0;1,4121E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,42147E+12;U;3,375E+14
ACC_RKO_STR;Счета РКО;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,44837E+12;;;;Z#ACC_RKO_STR#INTERFACE.CLASS#ACC_RKO_STR;0;;;;;;SMALL;;;;0;;;|Weight 293251|;1,48447E+12;U;5,3452E+15
ACC_RKO_STR_OVER;Счета РКО овердрафтов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,44837E+12;;;;Z#ACC_RKO_STR_OVER#INTERFACE.CLASS#ACC_RKO_STR_OVER;0;;;;;;SMALL;;;;0;;;|Weight 2222|;1,48447E+12;U;5,3452E+15
ACC_ROUTING;РЦ. Маршрутизация по пакетам. В валюте РФ;TYPE;TRC_ROUTING;1;;1,1E+20;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,40344E+12;;;;Z#ACC_ROUTING#INTERFACE.CLASS#ACC_ROUTING;0;;TRC;;;;SMALL;;;;0;;;|Weight 6885|;1,48447E+12;U;5,3452E+15
ACC_ROUTING__REF;"Ссылка на ""Справочник маршрутизации в иностранной валюте""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_ROUTING_F;;;;;;;0;0;1,38321E+12;;;;NUMBER;0;;TRC;;;;;;;;0;;;;-2,20899E+12;I;
ACC_ROUTING_ACT;РЦ. Маршрутизация по пакетам. Действие;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44672E+12;;;;Z#ACC_ROUTING_ACT#INTERFACE.CLASS#ACC_ROUTING_ACT;0;;;;;;SMALL;;;;0;;;|Weight 4|;1,476E+12;U;3,5215E+15
ACC_ROUTING_F;РЦ. Маршрутизация по пакетам. В иностранной валюте;TYPE;TRC_ROUTING;1;;1,1E+20;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,3912E+12;;;;Z#ACC_ROUTING_F#INTERFACE.CLASS#ACC_ROUTING_F;0;;TRC;;;;SMALL;;;;0;;;|Weight 1654|;1,48447E+12;U;5,3452E+15
ACC_ROUTING_M;РЦ. Маршрутизация по пакетам. Платежные документы;TYPE;TRC_ROUTING;1;;1,1E+20;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42607E+12;;;;Z#ACC_ROUTING_M#INTERFACE.CLASS#ACC_ROUTING_M;0;;;;;;SMALL;;;;0;;;|Weight 1892|;1,48447E+12;U;5,3452E+15
ACC_ROUTING_MREF;"Ссылка на ""РЦ. Маршрутизация по пакетам. Платежные документы""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_ROUTING_M;;;;;;;0;0;1,42607E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,43052E+12;U;1,27006E+13
ACC_ROUTING_REF;"Ссылка на ""Справочник маршрутизации в валюте РФ""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_ROUTING;;;;;;;0;0;1,38305E+12;;;;NUMBER;0;;TRC;;;;;;;;0;;;;-2,20899E+12;I;
ACC_ROUTINGA_REF;"Ссылка на ""РЦ. Маршрутизация по пакетам. Действие""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_ROUTING_ACT;;;;;;;0;0;1,44673E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,44755E+12;U;1,1606E+15
ACC_STATE_OUTREF;"Ссылка на ""Расчет лимита овердрафтного кредита. Выписки сторонних банков""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;OVER_LIMIT_CL;;;;;;;0;0;1,40682E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,42147E+12;U;3,374E+14
ACC_SVOD;Инфобанк. Разовая разноска. Сводные счета;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,4317E+12;;;;Z#ACC_SVOD#INTERFACE.CLASS#ACC_SVOD;0;;;;;;SMALL;;;;0;;;|Weight 3364|;1,476E+12;U;3,5215E+15
ACC_SVOD_ARR;"Массив ""Инфобанк. Разовая разноска. Сводные счета""";TYPE;;0;;1E+23;;COLLECTION;ACC_SVOD;;;;;;;0;0;1,43083E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,43414E+12;U;8,61018E+13
ACC_TO_OPEN;Счета для открытия;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,144E+12;;;;Z#ACC_TO_OPEN#INTERFACE.CLASS#ACC_TO_OPEN;0;;;;;;SMALL;;;;0;;;|Weight 19449|;1,48447E+12;U;5,3452E+15
ACC_TO_OPEN_ARR;"Массив ""Счета для открытия""";TYPE;;0;;1E+23;;COLLECTION;ACC_TO_OPEN;;;;;;;0;0;1,06086E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_VAL_DOP__REF;"Ссылка на ""Счета. Значения дополнительных реквизитов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_VAL_DOP_REQS;;;;;;;0;0;1,23573E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_VAL_DOP_REQS;Счета. Значения дополнительных реквизитов;TYPE;;1;;1E+20;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,48457E+12;;;;Z#ACC_VAL_DOP_REQS#INTERFACE.CLASS#ACC_VAL_DOP_REQS;0;NSI;;;;;SMALL;;;;0;;;;1,48988E+12;U;5,7452E+15
ACC_VAL_REQ_REF;"Ссылка на ""Счета. Значения реквизитов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_VAL_REQS;;;;;;;0;0;1,37357E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,40755E+12;U;
ACC_VAL_REQS;Счета. Значения реквизитов;TYPE;;1;;1,01E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,38004E+12;;;;Z#ACC_VAL_REQS#INTERFACE.CLASS#ACC_VAL_REQS;0;;;;;;SMALL;;;;0;;;|Weight 2349094516|;1,48447E+12;U;5,3452E+15
ACC_VAL_REQS_GRI;Счета. Значения реквизитов (для GRIDa);TYPE;ACC_VAL_REQS;1;;1,00001E+19;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,3562E+12;;;;Z#ACC_VAL_REQS_GRI#INTERFACE.CLASS#ACC_VAL_REQS_GRI;0;;;;;;SMALL;;;;0;;;|Weight 12043|;1,48447E+12;U;5,3452E+15
ACC_VAL_REQS_REF;"Ссылка на ""Счета. Значения реквизитов (для GRIDa)""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_VAL_REQS_GRI;;;;;;;0;0;1,35628E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_VID_DOP__REF;"Ссылка на ""Счета. Виды дополнительных реквизитов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACC_VID_DOP_REQS;;;;;;;0;0;1,23479E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACC_VID_DOP_REQS;Счета. Виды дополнительных реквизитов;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,41398E+12;;;;Z#ACC_VID_DOP_REQS#INTERFACE.CLASS#ACC_VID_DOP_REQS;0;NSI;;;;;SMALL;;;;0;;;|Weight 164|;1,48447E+12;U;5,3452E+15
ACC_YEAR_APPROVE;Статьи  ежегодного подтверждения остатков;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44707E+12;;;;Z#ACC_YEAR_APPROVE#INTERFACE.CLASS#ACC_YEAR_APPROVE;0;;;;;;SMALL;;;;0;;;|Weight 11|;1,476E+12;U;3,5215E+15
ACCEPT_AGREEM;Соглашение о безакцептном списании;TYPE;ADD_AGREEMENT;1;;1,1E+20;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,25413E+12;;;;Z#ACCEPT_AGREEM#INTERFACE.CLASS#ACCEPT_AGREEM;0;;;;;;SMALL;;;;0;;;|Weight 26|;1,50077E+12;U;6,5892E+15
ACCESS_2L_2MCA;Система управления доступом через ТЯ1/ТЯ2;TYPE;;1;;1,01E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,33776E+12;;;;Z#ACCESS_2L_2MCA#INTERFACE.CLASS#ACCESS_2L_2MCA;0;PD;PD;;;;SMALL;;;;0;;;|Weight 702|;1,48447E+12;U;5,3452E+15
ACCESS_CNTRL;Доступ к контролам ЭФ;TYPE;;1;;1,001E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,41623E+12;;;;Z#ACCESS_CNTRL#INTERFACE.CLASS#ACCESS_CNTRL;0;;;;;;SMALL;;;;0;;;|Weight 75782|;1,48447E+12;U;5,3452E+15
ACCESS_CNTRL_ARR;"Массив ""Доступ к контролам ЭФ""";TYPE;;0;;1E+23;;COLLECTION;ACCESS_CNTRL;;;;;;;0;0;1,41474E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,42147E+12;U;3,378E+14
ACCESS_CONTROL;Доступ к контролам ЭФ;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,41486E+12;;;;Z#ACCESS_CONTROL#INTERFACE.CLASS#ACCESS_CONTROL;0;;;;;;SMALL;;;;0;;;|Weight 638|;1,476E+12;U;3,5215E+15
ACCESS_GROUPS;Реестр групп доступа;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,09119E+12;;;;Z#ACCESS_GROUPS#INTERFACE.CLASS#ACCESS_GROUPS;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
ACCESS_PARAM;Параметры доступа;TYPE;;1;;1E+24;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,1876E+12;;;;Z#ACCESS_PARAM#INTERFACE.CLASS#ACCESS_PARAM;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
ACCESS_PARAM_REF;"Ссылка на ""Параметры доступа""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACCESS_PARAM;;;;;;;0;0;1,06717E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACCF;Счета на оплату Депо;DOCUMENT;FINANCIAL_DOC;1;NOT_PAID;1,1001E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,03661E+12;;;;Z#ACCF#INTERFACE.CLASS#ACCF;0;;DOCUMENT#IFS#;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
ACCF_REF;"Ссылка на ""Счета на оплату Депо""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACCF;;;;;;;0;0;;;;;NUMBER;0;;X;;;;;;;;0;;;;-2,20899E+12;I;
ACCLCK_LOG;Управление блокировкой счетов. Журнал блокировки;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,46453E+12;;;;Z#ACCLCK_LOG#INTERFACE.CLASS#ACCLCK_LOG;0;;;;;;SMALL;;;;0;;;|Weight 9534406|;1,48447E+12;U;5,3452E+15
ACCLCK_LOG_ARR;"Массив ""Управление блокировкой счетов. Журнал блокировки""";TYPE;;0;;1E+23;;COLLECTION;ACCLCK_LOG;;;;;;;0;0;1,46453E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,47477E+12;U;3,1265E+15
ACCNUM;Номер счета;TYPE;;0;;1E+14;;STRING;;;25;;;;;0;0;1,32581E+12;;;;VARCHAR2;0;;CORE;1,87577E+11;&&&&& &&& & &&&& &&&&&&& &&&&&;;;;;;0;;;;-2,20899E+12;I;
ACCNUM_ARR;"Массив ""НУ. Номер счета""";TYPE;;0;;1E+23;;COLLECTION;NU_LINKED_ACC;;;;;;;0;0;1,05957E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACCOMP_USER_ARR;"Массив ""СБП. Сопровождающий пользователь""";TYPE;;0;;1E+23;;COLLECTION;SBP_ACCOMP_USER;;;;;;;0;0;1,3244E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACCOUNT;Счета;ACCOUNT;;0;;1,201E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44414E+12;;;;Z#ACCOUNT#INTERFACE.CLASS#ACCOUNT;0;;ACCOUNT;;;;LARGE;;;;0;;;|Weight 182015572|;1,48447E+12;U;5,3452E+15
ACCOUNT_CONT_REF;"Ссылка на ""АС ФНС Информационная часть по проверкам счёта""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACCOUNT_CONTROL;;;;;;;0;0;1,22242E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACCOUNT_CONTROL;АС ФНС Информационная часть по проверкам счёта;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,22242E+12;;;;Z#ACCOUNT_CONTROL#INTERFACE.CLASS#ACCOUNT_CONTROL;0;;;;;;SMALL;;;;0;;;|Weight 102800181|;1,48447E+12;U;5,3452E+15
ACCOUNT_FORM;Отчетная форма предприятия;TYPE;;1;;1,01E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;9,54597E+11;;;;Z#ACCOUNT_FORM#INTERFACE.CLASS#ACCOUNT_FORM;0;;CORE;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
ACCOUNT_INFO;Реквизиты счета в банке;TYPE;;0;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,4335E+12;;;;Z#ACCOUNT_INFO#INTERFACE.CLASS#ACCOUNT_INFO;0;;;;;;;;;;0;;;;1,44151E+12;U;2,63301E+14
ACCOUNT_REC;"Счет в ""Счета. Виды дополнительных реквизитов""";TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,39887E+12;;;;Z#ACCOUNT_REC#INTERFACE.CLASS#ACCOUNT_REC;0;;;;;;SMALL;;;;0;;;|Weight 47943|;1,476E+12;U;3,5215E+15
ACCOUNT_REC_ARR;"Массив ""Счет в ""Счета. Виды дополнительных реквизитов""""";TYPE;;0;;1E+23;;COLLECTION;ACCOUNT_REC;;;;;;;0;0;1,35005E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACCOUNT_STATE;BankFaktura : Информация по счету;TYPE;WWW_OUT;1;;1,00001E+19;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,04523E+12;;;;Z#ACCOUNT_STATE#INTERFACE.CLASS#ACCOUNT_STATE;0;BANKFAKTURA;WWW;;;;SMALL;;;;0;;;|Weight 2304975|;1,48447E+12;U;5,3452E+15
ACCPATTERN;ЦАС НСИ Шаблоны структуры номера лицевого счета;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,38601E+12;;;;Z#ACCPATTERN#INTERFACE.CLASS#ACCPATTERN;0;NSI;;;;;SMALL;;;;0;;;|Weight 43|;1,476E+12;U;3,5215E+15
ACCPATTERN_REF;"Ссылка на ""ЦАС НСИ Шаблоны структуры номера лицевого счета""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACCPATTERN;;;;;;;0;0;1,34798E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACCR_TYPE;Тип аккредитива;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,15401E+12;;;;Z#ACCR_TYPE#INTERFACE.CLASS#ACCR_TYPE;0;;;;;;SMALL;;;;0;;;|Weight 5|;1,476E+12;U;3,5215E+15
ACCR_TYPE_REF;"Ссылка на ""Тип аккредитива""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACCR_TYPE;;;;;;;0;0;1,15386E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACCREDIT;Аккредитивы;DOCUMENT;DOCUMENT;1;FORM;1,1001E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,25227E+12;;;;Z#ACCREDIT#INTERFACE.CLASS#ACCREDIT;0;;ACCREDIT;;;;SMALL;;;;0;;;|Weight 30823|;1,48447E+12;U;5,3452E+15
ACCREDIT_REF;"Ссылка на ""Аккредитивы""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ACCREDIT;;;;;;;0;0;9,68239E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACCS_47423;"Счета 47423.99 с остатком не равным ""0""";TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,2906E+12;;;;Z#ACCS_47423#INTERFACE.CLASS#ACCS_47423;0;;;;;;SMALL;;;;0;;;|Weight 104655|;1,476E+12;U;3,5215E+15
ACCS_FOR_REMOVE;Переход на 302-П. Кредиты. Счета для переноса процентов по 2(3) группам риска на баланс;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,1985E+12;;;;Z#ACCS_FOR_REMOVE#INTERFACE.CLASS#ACCS_FOR_REMOVE;0;;;;;;SMALL;;;;0;;;|Weight 137|;1,476E+12;U;3,5215E+15
ACCS_RANGE;Счета по срокам;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,03186E+12;;;;Z#ACCS_RANGE#INTERFACE.CLASS#ACCS_RANGE;0;;;;;;LARGE;;;;0;;;|Weight 1442655|;1,48447E+12;U;5,3452E+15
ACCS_RANGE_ARR;"Массив ""Счета по срокам""";TYPE;;0;;1E+23;;COLLECTION;ACCS_RANGE;;;;;;;0;0;1,03186E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ACCS_RECONT;Связь счетов для переоценки с шаблонами счетов;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,01377E+12;;;;Z#ACCS_RECONT#INTERFACE.CLASS#ACCS_RECONT;0;;;;;;SMALL;;;;0;;;|Weight 21|;1,476E+12;U;3,5215E+15
